Index,Temperature,Humidity,DATE
4882,29.1,22,13/04/2024 14:32
4883,29.2,22,13/04/2024 14:32
4884,29.1,22,13/04/2024 14:32
4885,29.1,22,13/04/2024 14:32
4886,29.1,23,13/04/2024 14:32
4887,29.2,23,13/04/2024 14:33
4888,29.1,22,13/04/2024 14:33
4889,29.1,23,13/04/2024 14:33
4890,29.2,23,13/04/2024 14:33
4891,29.2,24,13/04/2024 14:33
4892,29.1,24,13/04/2024 14:33
4893,29.2,24,13/04/2024 14:34
4894,29.2,24,13/04/2024 14:34
4895,29.1,24,13/04/2024 14:34
4896,29.1,24,13/04/2024 14:34
4897,29.1,24,13/04/2024 14:34
4898,29.1,24,13/04/2024 14:34
4899,29.1,24,13/04/2024 14:35
4900,29.2,24,13/04/2024 14:35
4901,29.2,25,13/04/2024 14:35
4902,29.2,25,13/04/2024 14:35
4903,29.1,25,13/04/2024 14:35
4904,29.2,25,13/04/2024 14:35
4905,29.1,25,13/04/2024 14:36
4906,29.1,25,13/04/2024 14:36
4907,29.1,26,13/04/2024 14:36
4908,29.1,26,13/04/2024 14:36
4909,29.1,26,13/04/2024 14:36
4910,29.1,26,13/04/2024 14:36
4911,29.1,27,13/04/2024 14:37
4912,29.2,27,13/04/2024 14:37
4913,29.1,27,13/04/2024 14:37
4914,29.1,26,13/04/2024 14:37
4915,29.1,26,13/04/2024 14:37
4916,29.1,26,13/04/2024 14:37
4917,29.1,26,13/04/2024 14:38
4918,29.1,26,13/04/2024 14:38
4919,29.1,26,13/04/2024 14:38
4920,29.1,26,13/04/2024 14:38
4921,29.1,26,13/04/2024 14:38
4922,29.1,26,13/04/2024 14:38
4923,29.1,25,13/04/2024 14:39
4924,29.1,25,13/04/2024 14:39
4925,29.1,25,13/04/2024 14:39
4926,29.2,25,13/04/2024 14:39
4927,29.1,25,13/04/2024 14:39
4928,29.1,25,13/04/2024 14:39
4929,29.1,25,13/04/2024 14:40
4930,29.1,25,13/04/2024 14:40
4931,29.1,25,13/04/2024 14:40
4932,29.1,25,13/04/2024 14:40
4933,29.1,25,13/04/2024 14:40
4934,29.1,25,13/04/2024 14:41
4935,29.1,25,13/04/2024 14:41
4936,29.1,25,13/04/2024 14:41
4937,29.1,25,13/04/2024 14:41
4938,29.1,25,13/04/2024 14:41
4939,29.1,25,13/04/2024 14:41
4940,29.1,25,13/04/2024 14:42
4941,29.1,25,13/04/2024 14:42
4942,29.1,25,13/04/2024 14:42
4943,29.1,25,13/04/2024 14:42
4944,29.1,25,13/04/2024 14:42
4945,29.1,25,13/04/2024 14:42
4946,29.1,25,13/04/2024 14:43
4947,29.1,25,13/04/2024 14:43
4948,29.1,25,13/04/2024 14:43
4949,29.1,25,13/04/2024 14:43
4950,29.1,25,13/04/2024 14:43
4951,29.1,25,13/04/2024 14:43
4952,29.1,25,13/04/2024 14:44
4953,29.1,25,13/04/2024 14:44
4954,29.1,25,13/04/2024 14:44
4955,29.1,25,13/04/2024 14:44
4956,29.1,25,13/04/2024 14:44
4957,29.1,25,13/04/2024 14:44
4958,29.1,25,13/04/2024 14:45
4959,29.1,25,13/04/2024 14:45
4960,29.1,25,13/04/2024 14:45
4961,29.1,25,13/04/2024 14:45
4962,29.1,25,13/04/2024 14:45
4963,29.1,25,13/04/2024 14:45
4964,29.1,25,13/04/2024 14:46
4965,29.1,25,13/04/2024 14:46
4966,29.1,25,13/04/2024 14:46
4967,29.1,25,13/04/2024 14:46
4968,29.1,25,13/04/2024 14:46
4969,29.1,25,13/04/2024 14:46
4970,29.1,25,13/04/2024 14:47
4971,29.1,25,13/04/2024 14:47
4972,29.1,25,13/04/2024 14:47
4973,29.1,25,13/04/2024 14:47
4974,29.1,25,13/04/2024 14:47
4975,29.1,25,13/04/2024 14:47
4976,29.1,25,13/04/2024 14:48
4977,29.1,25,13/04/2024 14:48
4978,29.1,25,13/04/2024 14:48
4979,29.1,25,13/04/2024 14:48
4980,29.1,25,13/04/2024 14:48
4981,29.1,25,13/04/2024 14:48
4982,29.1,25,13/04/2024 14:49
4983,29.2,25,13/04/2024 14:49
4984,29.1,25,13/04/2024 14:49
4985,29.1,25,13/04/2024 14:49
4986,29.1,25,13/04/2024 14:49
4987,29.1,25,13/04/2024 14:49
4988,29.2,25,13/04/2024 14:50
