Index,Temperature,Humidity,DATE
75,31.30,11.00,14/4/2024 19:26:4
76,31.30,11.00,14/4/2024 19:26:14
77,31.30,11.00,14/4/2024 19:26:24
78,31.30,11.00,14/4/2024 19:26:34
79,31.30,11.00,14/4/2024 19:26:44
80,31.30,11.00,14/4/2024 19:26:54
81,31.30,11.00,14/4/2024 19:27:4
82,31.30,11.00,14/4/2024 19:27:14
83,31.30,11.00,14/4/2024 19:27:25
84,31.30,11.00,14/4/2024 19:27:35
85,31.30,11.00,14/4/2024 19:27:45
86,31.30,11.00,14/4/2024 19:27:55
87,31.20,11.00,14/4/2024 19:28:5
88,31.30,11.00,14/4/2024 19:28:15
89,31.30,11.00,14/4/2024 19:28:25
90,31.20,11.00,14/4/2024 19:28:35
91,31.20,11.00,14/4/2024 19:28:45
92,31.10,11.00,14/4/2024 19:28:55
93,31.30,11.00,14/4/2024 19:29:6
94,31.20,11.00,14/4/2024 19:29:16
95,31.20,11.00,14/4/2024 19:29:26
96,31.20,11.00,14/4/2024 19:29:36
97,31.20,11.00,14/4/2024 19:29:46
98,31.20,11.00,14/4/2024 19:29:56
99,31.20,11.00,14/4/2024 19:30:6
100,31.20,11.00,14/4/2024 19:30:16
101,31.20,11.00,14/4/2024 19:30:26
102,31.20,11.00,14/4/2024 19:30:36
103,31.20,11.00,14/4/2024 19:30:47
104,31.20,11.00,14/4/2024 19:30:57
105,31.20,11.00,14/4/2024 19:31:7
106,31.20,11.00,14/4/2024 19:31:17
107,31.10,11.00,14/4/2024 19:31:27
108,31.20,11.00,14/4/2024 19:31:37
109,31.20,11.00,14/4/2024 19:31:47
110,31.20,11.00,14/4/2024 19:31:57
111,31.30,11.00,14/4/2024 19:32:7
112,31.20,11.00,14/4/2024 19:32:18
113,31.20,11.00,14/4/2024 19:32:28
114,31.20,11.00,14/4/2024 19:32:38
115,31.20,11.00,14/4/2024 19:32:48
116,31.20,11.00,14/4/2024 19:32:58
117,31.20,11.00,14/4/2024 19:33:8
118,31.20,11.00,14/4/2024 19:33:18
119,31.20,11.00,14/4/2024 19:33:28
120,31.20,11.00,14/4/2024 19:33:38
121,31.20,11.00,14/4/2024 19:33:48
122,31.20,11.00,14/4/2024 19:33:59
123,31.20,11.00,14/4/2024 19:34:9
124,31.20,11.00,14/4/2024 19:34:19
125,31.20,11.00,14/4/2024 19:34:29
126,31.20,11.00,14/4/2024 19:34:39
127,31.20,11.00,14/4/2024 19:34:49
128,31.20,11.00,14/4/2024 19:34:59
129,31.20,11.00,14/4/2024 19:35:9
130,31.20,11.00,14/4/2024 19:35:19
131,31.10,11.00,14/4/2024 19:35:29
132,31.20,11.00,14/4/2024 19:35:40
133,31.20,11.00,14/4/2024 19:35:50
134,31.20,11.00,14/4/2024 19:36:0
135,31.20,11.00,14/4/2024 19:36:10
136,31.20,11.00,14/4/2024 19:36:20
137,31.20,11.00,14/4/2024 19:36:30
138,31.20,11.00,14/4/2024 19:36:40
139,31.20,11.00,14/4/2024 19:36:50
140,31.20,11.00,14/4/2024 19:37:0
141,31.20,11.00,14/4/2024 19:37:10
142,31.20,11.00,14/4/2024 19:37:21
143,31.20,11.00,14/4/2024 19:37:31
144,31.20,11.00,14/4/2024 19:37:41
145,31.10,11.00,14/4/2024 19:37:51
146,31.10,11.00,14/4/2024 19:38:1
147,31.20,11.00,14/4/2024 19:38:11
148,31.20,11.00,14/4/2024 19:38:21
149,31.20,11.00,14/4/2024 19:38:31
150,31.10,11.00,14/4/2024 19:38:41
151,31.20,11.00,14/4/2024 19:38:51
152,31.10,11.00,14/4/2024 19:39:2
153,31.20,11.00,14/4/2024 19:39:12
154,31.10,11.00,14/4/2024 19:39:22
155,31.10,11.00,14/4/2024 19:39:32
156,31.10,11.00,14/4/2024 19:39:42
157,31.10,11.00,14/4/2024 19:39:52
158,31.10,11.00,14/4/2024 19:40:2
159,31.10,11.00,14/4/2024 19:40:12
160,31.10,11.00,14/4/2024 19:40:22
161,31.10,11.00,14/4/2024 19:40:33
162,31.10,11.00,14/4/2024 19:40:43
163,31.10,11.00,14/4/2024 19:40:53
164,31.10,10.00,14/4/2024 19:41:3
165,31.10,10.00,14/4/2024 19:41:13
166,31.10,10.00,14/4/2024 19:41:23
167,31.10,10.00,14/4/2024 19:41:33
168,31.10,10.00,14/4/2024 19:41:43
169,31.10,10.00,14/4/2024 19:41:53
170,31.10,11.00,14/4/2024 19:42:3
171,31.10,10.00,14/4/2024 19:42:14
172,31.10,10.00,14/4/2024 19:42:24
173,31.10,10.00,14/4/2024 19:42:34
174,31.10,10.00,14/4/2024 19:42:44
175,31.10,10.00,14/4/2024 19:42:54
176,31.10,10.00,14/4/2024 19:43:4
177,31.10,10.00,14/4/2024 19:43:14
178,31.10,9.00,14/4/2024 19:43:24
179,31.00,9.00,14/4/2024 19:43:34
180,31.00,9.00,14/4/2024 19:43:44
181,31.10,9.00,14/4/2024 19:43:55
182,31.00,9.00,14/4/2024 19:44:5
183,31.00,9.00,14/4/2024 19:44:15
184,31.10,9.00,14/4/2024 19:44:25
185,31.00,9.00,14/4/2024 19:44:35
186,31.10,9.00,14/4/2024 19:44:45
187,31.00,9.00,14/4/2024 19:44:55
188,31.10,9.00,14/4/2024 19:45:5
189,31.00,9.00,14/4/2024 19:45:15
190,31.00,9.00,14/4/2024 19:45:25
191,31.00,9.00,14/4/2024 19:45:36
192,31.00,9.00,14/4/2024 19:45:46
193,31.00,9.00,14/4/2024 19:45:56
194,31.10,10.00,14/4/2024 19:46:6
195,31.00,10.00,14/4/2024 19:46:16
196,31.00,9.00,14/4/2024 19:46:26
197,31.10,9.00,14/4/2024 19:46:36
198,31.00,9.00,14/4/2024 19:46:46
199,31.00,9.00,14/4/2024 19:46:56
200,31.00,9.00,14/4/2024 19:47:6
201,31.10,9.00,14/4/2024 19:47:17
202,31.00,9.00,14/4/2024 19:47:27
203,31.10,9.00,14/4/2024 19:47:37
204,31.00,9.00,14/4/2024 19:47:47
205,31.10,9.00,14/4/2024 19:47:57
206,31.10,9.00,14/4/2024 19:48:7
207,31.10,9.00,14/4/2024 19:48:17
208,31.10,9.00,14/4/2024 19:48:27
209,31.10,9.00,14/4/2024 19:48:37
210,31.00,9.00,14/4/2024 19:48:47
211,31.00,9.00,14/4/2024 19:48:58
212,31.00,9.00,14/4/2024 19:49:8
213,31.10,9.00,14/4/2024 19:49:18
214,31.00,9.00,14/4/2024 19:49:28
215,31.00,9.00,14/4/2024 19:49:38
216,31.00,9.00,14/4/2024 19:49:48
217,31.00,9.00,14/4/2024 19:49:58
218,31.00,9.00,14/4/2024 19:50:8
219,31.00,9.00,14/4/2024 19:50:18
220,31.10,9.00,14/4/2024 19:50:28
221,31.00,9.00,14/4/2024 19:50:39
222,31.00,9.00,14/4/2024 19:50:49
223,31.00,9.00,14/4/2024 19:50:59
224,31.00,9.00,14/4/2024 19:51:9
225,31.00,9.00,14/4/2024 19:51:19
226,31.00,9.00,14/4/2024 19:51:29
227,31.00,9.00,14/4/2024 19:51:39
228,31.10,9.00,14/4/2024 19:51:49
229,31.00,9.00,14/4/2024 19:51:59
230,31.00,9.00,14/4/2024 19:52:9
231,31.00,9.00,14/4/2024 19:52:20
232,31.00,9.00,14/4/2024 19:52:30
233,31.00,9.00,14/4/2024 19:52:40
234,31.00,9.00,14/4/2024 19:52:50
235,31.00,9.00,14/4/2024 19:53:0
236,31.00,9.00,14/4/2024 19:53:10
237,31.00,9.00,14/4/2024 19:53:20
238,31.00,9.00,14/4/2024 19:53:30
239,31.00,9.00,14/4/2024 19:53:40
240,31.00,9.00,14/4/2024 19:53:50
241,31.00,9.00,14/4/2024 19:54:1
242,31.00,9.00,14/4/2024 19:54:11
243,31.00,9.00,14/4/2024 19:54:21
244,31.00,9.00,14/4/2024 19:54:31
245,31.00,9.00,14/4/2024 19:54:41
246,31.00,9.00,14/4/2024 19:54:51
247,31.00,9.00,14/4/2024 19:55:1
248,31.00,9.00,14/4/2024 19:55:11
249,31.00,9.00,14/4/2024 19:55:21
250,31.00,9.00,14/4/2024 19:55:31
251,31.00,9.00,14/4/2024 19:55:42
252,31.00,9.00,14/4/2024 19:55:52
253,31.00,9.00,14/4/2024 19:56:2
254,31.00,9.00,14/4/2024 19:56:12
255,31.00,9.00,14/4/2024 19:56:22
256,31.00,9.00,14/4/2024 19:56:32
257,31.00,9.00,14/4/2024 19:56:42
258,30.90,8.00,14/4/2024 19:56:52
259,31.00,9.00,14/4/2024 19:57:2
260,31.00,9.00,14/4/2024 19:57:12
261,31.00,9.00,14/4/2024 19:57:23
262,31.00,9.00,14/4/2024 19:57:33
263,31.00,9.00,14/4/2024 19:57:43
264,31.00,9.00,14/4/2024 19:57:53
265,30.90,8.00,14/4/2024 19:58:3
266,31.00,9.00,14/4/2024 19:58:13
267,30.90,8.00,14/4/2024 19:58:23
268,31.00,9.00,14/4/2024 19:58:33
269,30.90,8.00,14/4/2024 19:58:43
270,30.90,8.00,14/4/2024 19:58:53
271,30.90,8.00,14/4/2024 19:59:4
272,31.00,9.00,14/4/2024 19:59:14
273,31.00,9.00,14/4/2024 19:59:24
274,31.00,9.00,14/4/2024 19:59:34
275,30.90,8.00,14/4/2024 19:59:44
276,31.00,9.00,14/4/2024 19:59:54
277,30.90,8.00,14/4/2024 20:0:4
278,30.90,8.00,14/4/2024 20:0:14
279,30.90,8.00,14/4/2024 20:0:24
280,31.00,9.00,14/4/2024 20:0:34
281,31.00,9.00,14/4/2024 20:0:45
282,31.00,9.00,14/4/2024 20:0:55
283,31.00,9.00,14/4/2024 20:1:5
284,30.90,8.00,14/4/2024 20:1:15
285,31.00,9.00,14/4/2024 20:1:25
286,30.90,8.00,14/4/2024 20:1:35
287,31.00,9.00,14/4/2024 20:1:45
288,30.90,8.00,14/4/2024 20:1:55
289,30.90,8.00,14/4/2024 20:2:5
290,31.00,9.00,14/4/2024 20:2:15
291,30.90,8.00,14/4/2024 20:2:26
292,31.00,9.00,14/4/2024 20:2:36
293,31.00,9.00,14/4/2024 20:2:46
294,30.90,8.00,14/4/2024 20:2:56
295,30.90,8.00,14/4/2024 20:3:6
296,31.00,9.00,14/4/2024 20:3:16
297,30.90,8.00,14/4/2024 20:3:26
298,31.00,9.00,14/4/2024 20:3:36
299,31.00,9.00,14/4/2024 20:3:46
300,31.00,9.00,14/4/2024 20:3:56
301,30.90,8.00,14/4/2024 20:4:7
302,30.90,8.00,14/4/2024 20:4:17
303,31.00,9.00,14/4/2024 20:4:27
304,31.00,9.00,14/4/2024 20:4:37
305,30.90,8.00,14/4/2024 20:4:47
306,31.00,9.00,14/4/2024 20:4:57
307,31.00,9.00,14/4/2024 20:5:7
308,31.00,9.00,14/4/2024 20:5:17
309,31.00,9.00,14/4/2024 20:5:27
310,31.00,9.00,14/4/2024 20:5:37
311,31.00,9.00,14/4/2024 20:5:48
312,31.00,9.00,14/4/2024 20:5:58
313,31.00,9.00,14/4/2024 20:6:8
314,30.90,8.00,14/4/2024 20:6:18
315,31.00,9.00,14/4/2024 20:6:28
316,31.00,9.00,14/4/2024 20:6:38
317,31.00,9.00,14/4/2024 20:6:48
318,31.00,9.00,14/4/2024 20:6:58
319,30.90,8.00,14/4/2024 20:7:8
320,30.90,8.00,14/4/2024 20:7:18
321,30.90,8.00,14/4/2024 20:7:29
322,31.00,9.00,14/4/2024 20:7:39
323,30.90,8.00,14/4/2024 20:7:49
324,30.90,8.00,14/4/2024 20:7:59
325,31.00,9.00,14/4/2024 20:8:9
326,30.90,8.00,14/4/2024 20:8:19
327,30.90,8.00,14/4/2024 20:8:29
328,30.90,8.00,14/4/2024 20:8:39
329,30.90,8.00,14/4/2024 20:8:49
330,30.90,8.00,14/4/2024 20:8:59
331,30.90,8.00,14/4/2024 20:9:9
332,30.90,8.00,14/4/2024 20:9:20
333,30.90,8.00,14/4/2024 20:9:30
334,30.90,8.00,14/4/2024 20:9:40
335,30.90,8.00,14/4/2024 20:9:50
336,30.90,8.00,14/4/2024 20:10:0
337,30.90,8.00,14/4/2024 20:10:10
338,30.90,8.00,14/4/2024 20:10:20
339,30.90,8.00,14/4/2024 20:10:30
340,30.90,8.00,14/4/2024 20:10:40
341,30.90,8.00,14/4/2024 20:10:50
342,30.90,8.00,14/4/2024 20:11:1
343,31.00,9.00,14/4/2024 20:11:11
344,31.00,9.00,14/4/2024 20:11:21
345,30.90,8.00,14/4/2024 20:11:31
346,30.90,8.00,14/4/2024 20:11:41
347,30.90,8.00,14/4/2024 20:11:51
348,30.90,8.00,14/4/2024 20:12:1
349,30.90,8.00,14/4/2024 20:12:11
350,30.90,8.00,14/4/2024 20:12:21
351,31.00,9.00,14/4/2024 20:12:31
352,31.00,9.00,14/4/2024 20:12:42
353,30.90,8.00,14/4/2024 20:12:52
354,31.00,9.00,14/4/2024 20:13:2
355,30.90,8.00,14/4/2024 20:13:12
356,30.90,8.00,14/4/2024 20:13:22
357,30.90,8.00,14/4/2024 20:13:32
358,31.00,9.00,14/4/2024 20:13:42
359,31.00,9.00,14/4/2024 20:13:52
360,31.00,9.00,14/4/2024 20:14:2
361,31.00,9.00,14/4/2024 20:14:13
362,31.00,9.00,14/4/2024 20:14:23
363,30.90,8.00,14/4/2024 20:14:33
364,30.90,8.00,14/4/2024 20:14:43
365,30.90,8.00,14/4/2024 20:14:53
366,31.00,9.00,14/4/2024 20:15:3
367,30.90,8.00,14/4/2024 20:15:13
368,31.00,9.00,14/4/2024 20:15:23
369,31.00,9.00,14/4/2024 20:15:33
370,31.00,9.00,14/4/2024 20:15:43
371,30.90,8.00,14/4/2024 20:15:54
372,30.90,8.00,14/4/2024 20:16:4
373,30.90,8.00,14/4/2024 20:16:14
374,31.00,9.00,14/4/2024 20:16:24
375,31.00,9.00,14/4/2024 20:16:34
376,30.90,8.00,14/4/2024 20:16:44
377,30.90,8.00,14/4/2024 20:16:54
378,30.90,8.00,14/4/2024 20:17:4
379,30.90,8.00,14/4/2024 20:17:14
380,30.90,8.00,14/4/2024 20:17:24
381,30.90,8.00,14/4/2024 20:17:35
382,30.90,8.00,14/4/2024 20:17:45
383,30.90,8.00,14/4/2024 20:17:55
384,30.90,8.00,14/4/2024 20:18:5
385,30.90,8.00,14/4/2024 20:18:15
386,30.90,8.00,14/4/2024 20:18:25
387,30.80,8.00,14/4/2024 20:18:35
388,30.90,8.00,14/4/2024 20:18:45
389,30.90,8.00,14/4/2024 20:18:55
390,30.90,8.00,14/4/2024 20:19:5
391,30.90,8.00,14/4/2024 20:19:16
392,30.90,8.00,14/4/2024 20:19:26
393,30.90,8.00,14/4/2024 20:19:36
394,30.90,8.00,14/4/2024 20:19:46
395,30.90,8.00,14/4/2024 20:19:56
396,30.90,8.00,14/4/2024 20:20:6
397,30.90,8.00,14/4/2024 20:20:16
398,30.90,8.00,14/4/2024 20:20:26
399,31.00,9.00,14/4/2024 20:20:36
400,30.90,8.00,14/4/2024 20:20:46
401,30.90,8.00,14/4/2024 20:20:57
402,30.90,8.00,14/4/2024 20:21:7
403,30.90,8.00,14/4/2024 20:21:17
404,30.90,8.00,14/4/2024 20:21:27
405,30.90,8.00,14/4/2024 20:21:37
406,30.90,8.00,14/4/2024 20:21:47
407,30.90,8.00,14/4/2024 20:21:57
408,30.90,8.00,14/4/2024 20:22:7
409,30.90,8.00,14/4/2024 20:22:17
410,30.90,8.00,14/4/2024 20:22:27
411,30.90,8.00,14/4/2024 20:22:38
412,30.80,8.00,14/4/2024 20:22:48
413,30.90,8.00,14/4/2024 20:22:58
414,30.80,8.00,14/4/2024 20:23:8
415,30.90,8.00,14/4/2024 20:23:18
416,30.80,8.00,14/4/2024 20:23:28
417,30.90,8.00,14/4/2024 20:23:38
418,30.90,8.00,14/4/2024 20:23:48
419,30.90,8.00,14/4/2024 20:23:58
420,30.80,8.00,14/4/2024 20:24:8
421,30.90,8.00,14/4/2024 20:24:19
422,30.90,8.00,14/4/2024 20:24:29
423,30.90,8.00,14/4/2024 20:24:39
424,30.90,8.00,14/4/2024 20:24:49
425,30.90,8.00,14/4/2024 20:24:59
426,30.90,8.00,14/4/2024 20:25:9
427,30.90,8.00,14/4/2024 20:25:19
428,30.90,8.00,14/4/2024 20:25:29
429,30.90,8.00,14/4/2024 20:25:39
430,30.90,8.00,14/4/2024 20:25:49
431,30.90,8.00,14/4/2024 20:26:0
432,30.80,8.00,14/4/2024 20:26:10
433,30.80,8.00,14/4/2024 20:26:20
434,30.80,8.00,14/4/2024 20:26:30
435,30.80,8.00,14/4/2024 20:26:40
436,30.80,8.00,14/4/2024 20:26:50
437,30.80,8.00,14/4/2024 20:27:0
438,30.80,8.00,14/4/2024 20:27:10
439,30.80,8.00,14/4/2024 20:27:20
440,30.80,8.00,14/4/2024 20:27:30
441,30.80,8.00,14/4/2024 20:27:41
442,30.80,8.00,14/4/2024 20:27:51
443,30.80,8.00,14/4/2024 20:28:1
444,30.80,8.00,14/4/2024 20:28:11
445,30.80,8.00,14/4/2024 20:28:21
446,30.80,8.00,14/4/2024 20:28:31
447,30.80,8.00,14/4/2024 20:28:41
448,30.80,8.00,14/4/2024 20:28:51
449,30.80,8.00,14/4/2024 20:29:1
450,30.80,8.00,14/4/2024 20:29:11
451,30.80,8.00,14/4/2024 20:29:22
452,30.80,8.00,14/4/2024 20:29:32
453,30.80,8.00,14/4/2024 20:29:42
454,30.80,8.00,14/4/2024 20:29:52
455,30.80,8.00,14/4/2024 20:30:2
456,30.80,8.00,14/4/2024 20:30:12
457,30.80,8.00,14/4/2024 20:30:22
458,30.80,8.00,14/4/2024 20:30:32
459,30.80,8.00,14/4/2024 20:30:42
460,30.80,8.00,14/4/2024 20:30:52
461,30.80,8.00,14/4/2024 20:31:3
462,30.80,8.00,14/4/2024 20:31:13
463,30.80,8.00,14/4/2024 20:31:23
464,30.80,8.00,14/4/2024 20:31:33
465,30.80,8.00,14/4/2024 20:31:43
466,30.80,8.00,14/4/2024 20:31:53
467,30.80,8.00,14/4/2024 20:32:3
468,30.90,8.00,14/4/2024 20:32:13
469,30.90,8.00,14/4/2024 20:32:23
470,30.90,8.00,14/4/2024 20:32:33
471,30.80,8.00,14/4/2024 20:32:44
472,30.90,8.00,14/4/2024 20:32:54
473,30.80,8.00,14/4/2024 20:33:4
474,30.80,8.00,14/4/2024 20:33:14
475,30.80,8.00,14/4/2024 20:33:24
476,30.80,8.00,14/4/2024 20:33:34
477,30.80,8.00,14/4/2024 20:33:44
478,30.80,8.00,14/4/2024 20:33:54
479,30.80,8.00,14/4/2024 20:34:4
480,30.80,8.00,14/4/2024 20:34:14
481,30.90,8.00,14/4/2024 20:34:25
482,30.90,8.00,14/4/2024 20:34:35
483,30.90,8.00,14/4/2024 20:34:45
484,30.80,8.00,14/4/2024 20:34:55
485,30.80,8.00,14/4/2024 20:35:5
486,30.80,8.00,14/4/2024 20:35:15
487,30.80,8.00,14/4/2024 20:35:25
488,30.80,8.00,14/4/2024 20:35:35
489,30.80,8.00,14/4/2024 20:35:45
490,30.80,8.00,14/4/2024 20:35:55
491,30.80,8.00,14/4/2024 20:36:6
492,30.80,8.00,14/4/2024 20:36:16
493,30.80,8.00,14/4/2024 20:36:26
494,30.80,8.00,14/4/2024 20:36:36
495,30.80,8.00,14/4/2024 20:36:46
496,30.80,8.00,14/4/2024 20:36:56
497,30.80,8.00,14/4/2024 20:37:6
498,30.80,8.00,14/4/2024 20:37:16
499,30.80,8.00,14/4/2024 20:37:26
500,30.80,8.00,14/4/2024 20:37:36
501,30.80,8.00,14/4/2024 20:37:47
502,30.80,8.00,14/4/2024 20:37:57
503,30.80,8.00,14/4/2024 20:38:7
504,30.80,8.00,14/4/2024 20:38:17
505,30.80,8.00,14/4/2024 20:38:27
506,30.80,8.00,14/4/2024 20:38:37
507,30.80,8.00,14/4/2024 20:38:47
508,30.80,8.00,14/4/2024 20:38:57
509,30.80,8.00,14/4/2024 20:39:7
510,30.80,8.00,14/4/2024 20:39:17
511,30.80,8.00,14/4/2024 20:39:28
512,30.80,8.00,14/4/2024 20:39:38
513,30.80,8.00,14/4/2024 20:39:48
514,30.80,8.00,14/4/2024 20:39:58
515,30.80,8.00,14/4/2024 20:40:8
516,30.80,8.00,14/4/2024 20:40:18
517,30.80,8.00,14/4/2024 20:40:28
518,30.80,8.00,14/4/2024 20:40:38
519,30.80,8.00,14/4/2024 20:40:48
520,30.80,8.00,14/4/2024 20:40:58
521,30.80,8.00,14/4/2024 20:41:9
522,30.80,8.00,14/4/2024 20:41:19
523,30.80,8.00,14/4/2024 20:41:29
524,30.80,8.00,14/4/2024 20:41:39
525,30.80,8.00,14/4/2024 20:41:49
526,30.80,8.00,14/4/2024 20:41:59
527,30.80,8.00,14/4/2024 20:42:9
528,30.80,8.00,14/4/2024 20:42:19
529,30.80,8.00,14/4/2024 20:42:29
530,30.80,8.00,14/4/2024 20:42:39
531,30.80,8.00,14/4/2024 20:42:50
532,30.80,8.00,14/4/2024 20:43:0
533,30.80,8.00,14/4/2024 20:43:10
534,30.80,8.00,14/4/2024 20:43:20
535,30.80,8.00,14/4/2024 20:43:30
536,30.80,8.00,14/4/2024 20:43:40
537,30.80,8.00,14/4/2024 20:43:50
538,30.80,8.00,14/4/2024 20:44:0
539,30.80,8.00,14/4/2024 20:44:10
540,30.80,8.00,14/4/2024 20:44:20
541,30.80,8.00,14/4/2024 20:44:31
542,30.80,8.00,14/4/2024 20:44:41
543,30.80,8.00,14/4/2024 20:44:51
544,30.80,8.00,14/4/2024 20:45:1
545,30.80,8.00,14/4/2024 20:45:11
546,30.80,8.00,14/4/2024 20:45:21
547,30.80,8.00,14/4/2024 20:45:31
548,30.80,8.00,14/4/2024 20:45:41
549,30.80,8.00,14/4/2024 20:45:51
550,30.80,8.00,14/4/2024 20:46:1
551,30.90,8.00,14/4/2024 20:46:12
552,30.80,8.00,14/4/2024 20:46:22
553,30.80,8.00,14/4/2024 20:46:32
554,30.80,8.00,14/4/2024 20:46:42
555,30.80,8.00,14/4/2024 20:46:52
556,30.80,8.00,14/4/2024 20:47:2
557,30.80,8.00,14/4/2024 20:47:12
558,30.80,8.00,14/4/2024 20:47:22
559,30.80,8.00,14/4/2024 20:47:32
560,30.80,8.00,14/4/2024 20:47:42
561,30.80,8.00,14/4/2024 20:47:53
562,30.80,8.00,14/4/2024 20:48:3
563,30.80,8.00,14/4/2024 20:48:13
564,30.80,8.00,14/4/2024 20:48:23
565,30.80,8.00,14/4/2024 20:48:33
566,30.80,8.00,14/4/2024 20:48:43
567,30.80,8.00,14/4/2024 20:48:53
568,30.70,8.00,14/4/2024 20:49:3
569,30.70,8.00,14/4/2024 20:49:13
570,30.80,8.00,14/4/2024 20:49:23
571,30.70,8.00,14/4/2024 20:49:34
572,30.80,8.00,14/4/2024 20:49:44
573,30.80,8.00,14/4/2024 20:49:54
574,30.70,8.00,14/4/2024 20:50:4
575,30.70,8.00,14/4/2024 20:50:14
576,30.80,8.00,14/4/2024 20:50:24
577,30.70,8.00,14/4/2024 20:50:34
578,30.70,8.00,14/4/2024 20:50:44
579,30.80,8.00,14/4/2024 20:50:54
580,30.80,8.00,14/4/2024 20:51:4
581,30.80,8.00,14/4/2024 20:51:15
582,30.70,8.00,14/4/2024 20:51:25
583,30.70,8.00,14/4/2024 20:51:35
584,30.70,8.00,14/4/2024 20:51:45
585,30.80,8.00,14/4/2024 20:51:55
586,30.70,8.00,14/4/2024 20:52:5
587,30.80,9.00,14/4/2024 20:52:15
588,30.80,9.00,14/4/2024 20:52:25
589,30.80,9.00,14/4/2024 20:52:35
590,30.80,9.00,14/4/2024 20:52:45
591,30.80,9.00,14/4/2024 20:52:56
592,30.80,8.00,14/4/2024 20:53:6
593,30.80,8.00,14/4/2024 20:53:16
594,30.80,9.00,14/4/2024 20:53:26
595,30.80,9.00,14/4/2024 20:53:36
596,30.80,9.00,14/4/2024 20:53:46
597,30.80,9.00,14/4/2024 20:53:56
598,30.80,9.00,14/4/2024 20:54:6
599,30.80,9.00,14/4/2024 20:54:16
600,30.80,9.00,14/4/2024 20:54:26
601,30.80,9.00,14/4/2024 20:54:37
602,30.80,9.00,14/4/2024 20:54:47
603,30.80,9.00,14/4/2024 20:54:57
604,30.80,8.00,14/4/2024 20:55:7
605,30.80,8.00,14/4/2024 20:55:17
606,30.80,8.00,14/4/2024 20:55:27
607,30.80,9.00,14/4/2024 20:55:37
608,30.80,9.00,14/4/2024 20:55:47
