Index,Temperature,Humidity,DATE
105,34.10,15.00,18/4/2024 20:58:48
106,34.10,15.00,18/4/2024 20:58:59
107,34.10,15.00,18/4/2024 20:59:9
108,34.10,15.00,18/4/2024 20:59:19
109,34.10,15.00,18/4/2024 20:59:29
110,34.10,15.00,18/4/2024 20:59:39
111,34.10,15.00,18/4/2024 20:59:49
112,34.10,15.00,18/4/2024 20:59:59
113,34.10,15.00,18/4/2024 21:0:9
114,34.10,15.00,18/4/2024 21:0:19
115,34.10,15.00,18/4/2024 21:0:29
116,34.10,15.00,18/4/2024 21:0:40
117,34.10,15.00,18/4/2024 21:0:50
118,34.10,15.00,18/4/2024 21:1:0
119,34.10,15.00,18/4/2024 21:1:10
120,34.10,15.00,18/4/2024 21:1:20
121,34.10,15.00,18/4/2024 21:1:30
122,34.10,15.00,18/4/2024 21:1:40
123,34.20,15.00,18/4/2024 21:1:50
124,34.10,15.00,18/4/2024 21:2:0
125,34.10,15.00,18/4/2024 21:2:11
126,34.10,15.00,18/4/2024 21:2:21
127,34.10,15.00,18/4/2024 21:2:31
128,34.10,15.00,18/4/2024 21:2:41
129,34.10,15.00,18/4/2024 21:2:51
130,34.10,15.00,18/4/2024 21:3:1
131,34.10,15.00,18/4/2024 21:3:11
132,34.10,15.00,18/4/2024 21:3:21
133,34.10,15.00,18/4/2024 21:3:31
134,34.10,15.00,18/4/2024 21:3:41
135,34.10,15.00,18/4/2024 21:3:52
136,34.10,15.00,18/4/2024 21:4:2
137,34.10,15.00,18/4/2024 21:4:12
138,34.00,15.00,18/4/2024 21:4:22
139,34.10,15.00,18/4/2024 21:4:32
140,34.10,15.00,18/4/2024 21:4:42
141,34.10,15.00,18/4/2024 21:4:52
142,34.10,15.00,18/4/2024 21:5:2
143,34.10,15.00,18/4/2024 21:5:12
144,34.10,15.00,18/4/2024 21:5:22
145,34.10,15.00,18/4/2024 21:5:33
146,34.10,15.00,18/4/2024 21:5:43
147,34.10,15.00,18/4/2024 21:5:53
148,34.10,15.00,18/4/2024 21:6:3
149,34.10,15.00,18/4/2024 21:6:13
150,34.00,15.00,18/4/2024 21:6:23
151,34.10,15.00,18/4/2024 21:6:33
152,34.10,15.00,18/4/2024 21:6:43
153,34.10,15.00,18/4/2024 21:6:53
154,34.10,15.00,18/4/2024 21:7:3
155,34.10,15.00,18/4/2024 21:7:14
156,34.10,15.00,18/4/2024 21:7:24
157,34.10,15.00,18/4/2024 21:7:34
158,34.10,15.00,18/4/2024 21:7:44
159,34.10,15.00,18/4/2024 21:7:54
160,34.10,15.00,18/4/2024 21:8:4
161,34.10,15.00,18/4/2024 21:8:14
162,34.10,15.00,18/4/2024 21:8:24
163,34.10,15.00,18/4/2024 21:8:34
164,34.10,15.00,18/4/2024 21:8:44
165,34.10,15.00,18/4/2024 21:8:55
166,34.10,15.00,18/4/2024 21:9:5
167,34.10,15.00,18/4/2024 21:9:15
168,34.10,15.00,18/4/2024 21:9:25
169,34.10,15.00,18/4/2024 21:9:35
170,34.10,15.00,18/4/2024 21:9:45
171,34.10,15.00,18/4/2024 21:9:55
172,34.10,15.00,18/4/2024 21:10:5
173,34.10,16.00,18/4/2024 21:10:15
174,34.10,16.00,18/4/2024 21:10:25
175,34.10,17.00,18/4/2024 21:10:36
176,34.10,18.00,18/4/2024 21:10:46
177,34.10,18.00,18/4/2024 21:10:56
178,34.00,18.00,18/4/2024 21:11:6
179,34.10,18.00,18/4/2024 21:11:16
180,34.10,18.00,18/4/2024 21:11:26
181,34.00,18.00,18/4/2024 21:11:36
182,34.10,17.00,18/4/2024 21:11:46
183,34.20,17.00,18/4/2024 21:11:56
184,34.00,16.00,18/4/2024 21:12:6
185,34.10,17.00,18/4/2024 21:12:17
186,34.10,17.00,18/4/2024 21:12:27
187,34.10,17.00,18/4/2024 21:12:37
188,34.10,16.00,18/4/2024 21:12:47
189,34.10,17.00,18/4/2024 21:12:57
190,34.10,17.00,18/4/2024 21:13:7
191,34.10,16.00,18/4/2024 21:13:17
192,34.10,16.00,18/4/2024 21:13:27
193,34.10,16.00,18/4/2024 21:13:37
194,34.10,16.00,18/4/2024 21:13:48
195,34.10,16.00,18/4/2024 21:13:58
196,34.10,16.00,18/4/2024 21:14:8
197,34.20,16.00,18/4/2024 21:14:18
198,34.10,16.00,18/4/2024 21:14:28
199,34.10,16.00,18/4/2024 21:14:38
200,34.10,16.00,18/4/2024 21:14:48
201,34.20,16.00,18/4/2024 21:14:58
202,34.10,16.00,18/4/2024 21:15:8
203,34.20,16.00,18/4/2024 21:15:18
204,34.20,16.00,18/4/2024 21:15:29
205,34.20,16.00,18/4/2024 21:15:39
206,34.20,16.00,18/4/2024 21:15:49
207,34.20,16.00,18/4/2024 21:15:59
208,34.20,16.00,18/4/2024 21:16:9
209,34.20,16.00,18/4/2024 21:16:19
210,34.20,16.00,18/4/2024 21:16:29
211,34.20,16.00,18/4/2024 21:16:39
212,34.20,16.00,18/4/2024 21:16:49
213,34.20,16.00,18/4/2024 21:16:59
214,34.20,16.00,18/4/2024 21:17:10
215,34.20,16.00,18/4/2024 21:17:20
216,34.20,16.00,18/4/2024 21:17:30
217,34.20,16.00,18/4/2024 21:17:40
218,34.20,16.00,18/4/2024 21:17:50
219,34.20,16.00,18/4/2024 21:18:0
220,34.20,16.00,18/4/2024 21:18:10
221,34.20,16.00,18/4/2024 21:18:20
222,34.20,17.00,18/4/2024 21:18:30
223,34.20,17.00,18/4/2024 21:18:40
224,34.20,16.00,18/4/2024 21:18:51
225,34.30,17.00,18/4/2024 21:19:1
226,34.20,17.00,18/4/2024 21:19:11
227,34.20,16.00,18/4/2024 21:19:21
228,34.20,16.00,18/4/2024 21:19:31
229,34.30,17.00,18/4/2024 21:19:41
230,34.30,17.00,18/4/2024 21:19:51
231,34.20,17.00,18/4/2024 21:20:1
232,34.20,17.00,18/4/2024 21:20:11
233,34.20,17.00,18/4/2024 21:20:22
234,34.20,17.00,18/4/2024 21:20:32
235,34.20,17.00,18/4/2024 21:20:42
236,34.20,17.00,18/4/2024 21:20:52
237,34.20,17.00,18/4/2024 21:21:2
238,34.20,17.00,18/4/2024 21:21:12
239,34.30,17.00,18/4/2024 21:21:22
240,34.20,17.00,18/4/2024 21:21:32
241,34.30,17.00,18/4/2024 21:21:42
242,34.20,17.00,18/4/2024 21:21:52
243,34.30,17.00,18/4/2024 21:22:3
244,34.20,17.00,18/4/2024 21:22:13
245,34.20,17.00,18/4/2024 21:22:23
246,34.30,17.00,18/4/2024 21:22:33
247,34.20,18.00,18/4/2024 21:22:43
248,34.30,18.00,18/4/2024 21:22:53
249,34.30,18.00,18/4/2024 21:23:3
250,34.30,18.00,18/4/2024 21:23:13
251,34.30,18.00,18/4/2024 21:23:23
252,34.20,18.00,18/4/2024 21:23:33
253,34.30,18.00,18/4/2024 21:23:44
254,34.30,18.00,18/4/2024 21:23:54
255,34.20,18.00,18/4/2024 21:24:4
256,34.30,18.00,18/4/2024 21:24:14
257,34.30,18.00,18/4/2024 21:24:24
258,34.30,18.00,18/4/2024 21:24:34
259,34.30,18.00,18/4/2024 21:24:44
260,34.30,18.00,18/4/2024 21:24:54
261,34.30,18.00,18/4/2024 21:25:4
262,34.30,18.00,18/4/2024 21:25:15
263,34.30,18.00,18/4/2024 21:25:25
264,34.30,18.00,18/4/2024 21:25:35
265,34.30,18.00,18/4/2024 21:25:45
266,34.30,18.00,18/4/2024 21:25:55
267,34.30,18.00,18/4/2024 21:26:5
268,34.30,18.00,18/4/2024 21:26:15
269,34.30,18.00,18/4/2024 21:26:25
270,34.20,18.00,18/4/2024 21:26:35
271,34.30,18.00,18/4/2024 21:26:45
272,34.30,19.00,18/4/2024 21:26:56
273,34.30,19.00,18/4/2024 21:27:6
274,34.30,19.00,18/4/2024 21:27:16
275,34.30,19.00,18/4/2024 21:27:26
276,34.30,19.00,18/4/2024 21:27:36
277,34.30,19.00,18/4/2024 21:27:46
278,34.30,19.00,18/4/2024 21:27:56
279,34.30,19.00,18/4/2024 21:28:6
280,34.30,19.00,18/4/2024 21:28:16
281,34.30,19.00,18/4/2024 21:28:26
282,34.30,19.00,18/4/2024 21:28:37
283,34.30,18.00,18/4/2024 21:28:47
284,34.30,19.00,18/4/2024 21:28:57
285,34.20,19.00,18/4/2024 21:29:7
286,34.30,19.00,18/4/2024 21:29:17
287,34.30,19.00,18/4/2024 21:29:27
288,34.30,19.00,18/4/2024 21:29:37
289,34.30,19.00,18/4/2024 21:29:47
290,34.30,19.00,18/4/2024 21:29:57
291,34.30,19.00,18/4/2024 21:30:7
292,34.30,19.00,18/4/2024 21:30:18
293,34.30,19.00,18/4/2024 21:30:28
294,34.30,19.00,18/4/2024 21:30:38
295,34.20,19.00,18/4/2024 21:30:48
296,34.30,19.00,18/4/2024 21:30:58
297,34.30,19.00,18/4/2024 21:31:8
298,34.30,19.00,18/4/2024 21:31:18
299,34.30,19.00,18/4/2024 21:31:28
300,34.20,19.00,18/4/2024 21:31:38
301,34.30,19.00,18/4/2024 21:31:48
302,34.30,19.00,18/4/2024 21:31:59
303,34.30,19.00,18/4/2024 21:32:9
304,34.30,19.00,18/4/2024 21:32:19
305,34.30,19.00,18/4/2024 21:32:29
306,34.30,19.00,18/4/2024 21:32:39
307,34.30,20.00,18/4/2024 21:32:49
308,34.30,19.00,18/4/2024 21:32:59
309,34.30,19.00,18/4/2024 21:33:9
310,34.30,19.00,18/4/2024 21:33:19
311,34.30,19.00,18/4/2024 21:33:30
312,34.30,20.00,18/4/2024 21:33:40
313,34.20,20.00,18/4/2024 21:33:50
314,34.30,20.00,18/4/2024 21:34:0
315,34.30,20.00,18/4/2024 21:34:10
316,34.20,20.00,18/4/2024 21:34:20
317,34.30,19.00,18/4/2024 21:34:30
318,34.30,19.00,18/4/2024 21:34:40
319,34.30,18.00,18/4/2024 21:34:50
320,34.30,18.00,18/4/2024 21:35:0
321,34.30,18.00,18/4/2024 21:35:11
322,34.30,17.00,18/4/2024 21:35:21
323,34.30,17.00,18/4/2024 21:35:31
324,34.20,17.00,18/4/2024 21:35:41
325,34.20,16.00,18/4/2024 21:35:51
326,34.20,16.00,18/4/2024 21:36:1
327,34.20,16.00,18/4/2024 21:36:11
328,34.20,16.00,18/4/2024 21:36:21
329,34.20,16.00,18/4/2024 21:36:31
330,34.20,16.00,18/4/2024 21:36:41
331,34.20,16.00,18/4/2024 21:36:52
332,34.20,16.00,18/4/2024 21:37:2
333,34.20,16.00,18/4/2024 21:37:12
334,34.20,16.00,18/4/2024 21:37:22
335,34.20,16.00,18/4/2024 21:37:32
336,34.10,16.00,18/4/2024 21:37:42
337,34.20,16.00,18/4/2024 21:37:52
338,34.20,16.00,18/4/2024 21:38:2
339,34.10,16.00,18/4/2024 21:38:12
340,34.10,16.00,18/4/2024 21:38:23
341,34.10,16.00,18/4/2024 21:38:33
342,34.10,16.00,18/4/2024 21:38:43
343,34.10,16.00,18/4/2024 21:38:53
344,34.10,15.00,18/4/2024 21:39:3
345,34.10,15.00,18/4/2024 21:39:13
346,34.10,15.00,18/4/2024 21:39:23
347,34.10,16.00,18/4/2024 21:39:33
348,34.10,16.00,18/4/2024 21:39:43
349,34.10,16.00,18/4/2024 21:39:53
350,34.10,16.00,18/4/2024 21:40:4
351,34.00,16.00,18/4/2024 21:40:14
352,34.10,16.00,18/4/2024 21:40:24
353,34.00,16.00,18/4/2024 21:40:34
354,34.00,16.00,18/4/2024 21:40:44
355,34.10,16.00,18/4/2024 21:40:54
356,34.00,16.00,18/4/2024 21:41:4
357,34.10,16.00,18/4/2024 21:41:14
358,34.10,16.00,18/4/2024 21:41:24
359,34.10,16.00,18/4/2024 21:41:34
360,34.10,16.00,18/4/2024 21:41:45
361,34.00,16.00,18/4/2024 21:41:55
362,34.00,16.00,18/4/2024 21:42:5
363,34.10,16.00,18/4/2024 21:42:15
364,34.00,16.00,18/4/2024 21:42:25
365,34.10,16.00,18/4/2024 21:42:35
366,34.00,16.00,18/4/2024 21:42:45
367,34.00,16.00,18/4/2024 21:42:55
368,34.00,16.00,18/4/2024 21:43:5
369,34.00,16.00,18/4/2024 21:43:15
370,34.00,16.00,18/4/2024 21:43:26
371,34.00,16.00,18/4/2024 21:43:36
372,34.00,16.00,18/4/2024 21:43:46
373,34.00,16.00,18/4/2024 21:43:56
374,34.00,16.00,18/4/2024 21:44:6
375,34.00,16.00,18/4/2024 21:44:16
376,34.00,16.00,18/4/2024 21:44:26
377,34.00,16.00,18/4/2024 21:44:36
378,34.00,16.00,18/4/2024 21:44:46
379,34.00,16.00,18/4/2024 21:44:57
380,34.00,16.00,18/4/2024 21:45:7
381,34.00,16.00,18/4/2024 21:45:17
382,34.00,16.00,18/4/2024 21:45:27
383,34.00,16.00,18/4/2024 21:45:37
384,34.00,16.00,18/4/2024 21:45:47
385,34.00,16.00,18/4/2024 21:45:57
386,34.00,16.00,18/4/2024 21:46:7
387,34.00,16.00,18/4/2024 21:46:17
388,34.00,16.00,18/4/2024 21:46:27
389,34.00,16.00,18/4/2024 21:46:38
390,34.00,16.00,18/4/2024 21:46:48
391,34.00,16.00,18/4/2024 21:46:58
392,34.00,16.00,18/4/2024 21:47:8
393,34.00,16.00,18/4/2024 21:47:18
394,34.00,16.00,18/4/2024 21:47:28
395,34.00,16.00,18/4/2024 21:47:38
396,34.00,16.00,18/4/2024 21:47:48
397,34.00,16.00,18/4/2024 21:47:58
398,34.00,16.00,18/4/2024 21:48:8
399,34.00,16.00,18/4/2024 21:48:19
400,34.00,16.00,18/4/2024 21:48:29
401,34.00,16.00,18/4/2024 21:48:39
402,34.00,16.00,18/4/2024 21:48:49
403,34.00,16.00,18/4/2024 21:48:59
404,34.00,16.00,18/4/2024 21:49:9
405,34.00,16.00,18/4/2024 21:49:19
406,34.00,16.00,18/4/2024 21:49:29
407,34.00,16.00,18/4/2024 21:49:39
408,34.00,16.00,18/4/2024 21:49:49
409,34.00,16.00,18/4/2024 21:50:0
410,34.00,16.00,18/4/2024 21:50:10
411,34.00,16.00,18/4/2024 21:50:20
412,34.00,16.00,18/4/2024 21:50:30
413,34.00,16.00,18/4/2024 21:50:40
414,34.00,15.00,18/4/2024 21:50:50
415,34.00,15.00,18/4/2024 21:51:0
416,34.00,15.00,18/4/2024 21:51:10
417,34.00,16.00,18/4/2024 21:51:20
418,34.00,16.00,18/4/2024 21:51:31
419,34.00,16.00,18/4/2024 21:51:41
420,34.00,16.00,18/4/2024 21:51:51
421,34.00,16.00,18/4/2024 21:52:1
422,34.00,16.00,18/4/2024 21:52:11
423,34.00,16.00,18/4/2024 21:52:21
424,34.00,16.00,18/4/2024 21:52:31
425,34.00,16.00,18/4/2024 21:52:41
426,34.00,16.00,18/4/2024 21:52:51
427,34.00,16.00,18/4/2024 21:53:1
428,34.00,16.00,18/4/2024 21:53:12
429,34.00,16.00,18/4/2024 21:53:22
430,34.00,16.00,18/4/2024 21:53:32
431,34.00,16.00,18/4/2024 21:53:42
432,34.00,16.00,18/4/2024 21:53:52
433,34.00,16.00,18/4/2024 21:54:2
434,34.00,16.00,18/4/2024 21:54:12
435,34.00,16.00,18/4/2024 21:54:22
436,34.00,16.00,18/4/2024 21:54:32
437,34.00,16.00,18/4/2024 21:54:42
438,34.00,16.00,18/4/2024 21:54:53
439,34.00,16.00,18/4/2024 21:55:3
440,34.00,15.00,18/4/2024 21:55:13
441,34.00,15.00,18/4/2024 21:55:23
442,34.00,15.00,18/4/2024 21:55:33
443,34.00,15.00,18/4/2024 21:55:43
444,34.00,16.00,18/4/2024 21:55:53
445,34.00,16.00,18/4/2024 21:56:3
446,34.00,16.00,18/4/2024 21:56:13
447,34.00,16.00,18/4/2024 21:56:23
448,34.00,16.00,18/4/2024 21:56:34
449,34.00,16.00,18/4/2024 21:56:44
450,34.00,16.00,18/4/2024 21:56:54
451,34.00,16.00,18/4/2024 21:57:4
452,34.00,16.00,18/4/2024 21:57:14
453,34.00,16.00,18/4/2024 21:57:24
454,34.00,16.00,18/4/2024 21:57:34
455,34.00,16.00,18/4/2024 21:57:44
456,34.00,16.00,18/4/2024 21:57:54
457,34.00,16.00,18/4/2024 21:58:5
458,34.00,16.00,18/4/2024 21:58:15
459,34.00,16.00,18/4/2024 21:58:25
460,34.00,16.00,18/4/2024 21:58:35
461,34.00,16.00,18/4/2024 21:58:45
462,34.00,16.00,18/4/2024 21:58:55
463,34.00,16.00,18/4/2024 21:59:5
464,34.00,16.00,18/4/2024 21:59:15
465,34.00,16.00,18/4/2024 21:59:25
466,34.00,16.00,18/4/2024 21:59:35
467,34.00,16.00,18/4/2024 21:59:46
468,34.00,16.00,18/4/2024 21:59:56
469,34.00,16.00,18/4/2024 22:0:6
470,34.00,16.00,18/4/2024 22:0:16
471,34.00,16.00,18/4/2024 22:0:26
472,34.00,16.00,18/4/2024 22:0:36
473,34.00,16.00,18/4/2024 22:0:46
474,34.00,16.00,18/4/2024 22:0:56
475,34.00,16.00,18/4/2024 22:1:6
476,34.00,16.00,18/4/2024 22:1:16
477,34.00,16.00,18/4/2024 22:1:27
478,34.00,16.00,18/4/2024 22:1:37
479,34.00,16.00,18/4/2024 22:1:47
480,34.00,16.00,18/4/2024 22:1:57
481,34.00,16.00,18/4/2024 22:2:7
482,34.00,16.00,18/4/2024 22:2:17
483,34.00,15.00,18/4/2024 22:2:27
484,34.00,15.00,18/4/2024 22:2:37
485,34.00,15.00,18/4/2024 22:2:47
486,34.00,15.00,18/4/2024 22:2:57
487,34.00,15.00,18/4/2024 22:3:8
488,34.00,15.00,18/4/2024 22:3:18
489,34.00,15.00,18/4/2024 22:3:28
490,34.00,15.00,18/4/2024 22:3:38
491,34.00,16.00,18/4/2024 22:3:48
492,33.90,16.00,18/4/2024 22:3:58
493,34.00,16.00,18/4/2024 22:4:8
494,34.00,16.00,18/4/2024 22:4:18
495,33.90,16.00,18/4/2024 22:4:28
496,33.90,16.00,18/4/2024 22:4:38
497,34.00,16.00,18/4/2024 22:4:49
498,33.90,16.00,18/4/2024 22:4:59
499,34.00,16.00,18/4/2024 22:5:9
500,34.00,16.00,18/4/2024 22:5:19
501,33.90,16.00,18/4/2024 22:5:29
502,34.00,16.00,18/4/2024 22:5:39
503,34.00,16.00,18/4/2024 22:5:49
504,33.90,16.00,18/4/2024 22:5:59
505,33.90,16.00,18/4/2024 22:6:9
506,34.00,16.00,18/4/2024 22:6:20
507,33.90,16.00,18/4/2024 22:6:30
508,33.90,15.00,18/4/2024 22:6:40
509,33.90,16.00,18/4/2024 22:6:50
510,33.90,16.00,18/4/2024 22:7:0
511,33.90,16.00,18/4/2024 22:7:10
512,33.90,16.00,18/4/2024 22:7:20
513,33.90,16.00,18/4/2024 22:7:30
514,33.90,16.00,18/4/2024 22:7:40
515,33.90,16.00,18/4/2024 22:7:50
516,33.90,16.00,18/4/2024 22:8:0
517,33.90,16.00,18/4/2024 22:8:11
518,33.80,16.00,18/4/2024 22:8:21
519,33.90,16.00,18/4/2024 22:8:31
520,33.90,16.00,18/4/2024 22:8:41
521,33.90,16.00,18/4/2024 22:8:51
522,33.90,16.00,18/4/2024 22:9:1
523,33.80,15.00,18/4/2024 22:9:11
524,33.80,16.00,18/4/2024 22:9:21
525,33.90,16.00,18/4/2024 22:9:31
526,33.90,15.00,18/4/2024 22:9:42
527,33.90,15.00,18/4/2024 22:9:52
528,33.90,16.00,18/4/2024 22:10:2
529,33.80,16.00,18/4/2024 22:10:12
530,33.80,16.00,18/4/2024 22:10:22
531,33.90,16.00,18/4/2024 22:10:32
532,33.90,16.00,18/4/2024 22:10:42
533,33.90,16.00,18/4/2024 22:10:52
534,33.90,16.00,18/4/2024 22:11:2
535,33.90,16.00,18/4/2024 22:11:12
536,33.90,16.00,18/4/2024 22:11:23
537,33.90,16.00,18/4/2024 22:11:33
538,33.90,16.00,18/4/2024 22:11:43
539,33.90,16.00,18/4/2024 22:11:53
540,33.90,16.00,18/4/2024 22:12:3
541,33.90,16.00,18/4/2024 22:12:13
542,33.90,16.00,18/4/2024 22:12:23
543,33.90,16.00,18/4/2024 22:12:33
544,33.90,16.00,18/4/2024 22:12:43
545,33.90,15.00,18/4/2024 22:12:53
546,33.90,15.00,18/4/2024 22:13:4
547,33.90,15.00,18/4/2024 22:13:14
548,33.90,15.00,18/4/2024 22:13:24
549,33.90,16.00,18/4/2024 22:13:34
550,33.90,15.00,18/4/2024 22:13:44
551,33.90,16.00,18/4/2024 22:13:54
552,33.90,15.00,18/4/2024 22:14:4
553,33.90,15.00,18/4/2024 22:14:14
554,33.80,16.00,18/4/2024 22:14:24
555,33.90,16.00,18/4/2024 22:14:34
556,33.80,16.00,18/4/2024 22:14:45
557,33.90,16.00,18/4/2024 22:14:55
558,33.90,16.00,18/4/2024 22:15:5
559,33.90,16.00,18/4/2024 22:15:15
560,33.90,16.00,18/4/2024 22:15:25
561,33.90,16.00,18/4/2024 22:15:35
562,33.90,15.00,18/4/2024 22:15:45
563,33.90,15.00,18/4/2024 22:15:55
564,33.90,15.00,18/4/2024 22:16:5
565,33.90,16.00,18/4/2024 22:16:16
566,33.90,16.00,18/4/2024 22:16:26
567,33.90,16.00,18/4/2024 22:16:36
568,33.80,16.00,18/4/2024 22:16:46
569,33.90,16.00,18/4/2024 22:16:56
570,33.90,16.00,18/4/2024 22:17:6
571,33.80,16.00,18/4/2024 22:17:16
572,33.80,16.00,18/4/2024 22:17:26
573,33.80,16.00,18/4/2024 22:17:36
574,33.80,16.00,18/4/2024 22:17:46
575,33.80,16.00,18/4/2024 22:17:57
576,33.80,16.00,18/4/2024 22:18:7
577,33.80,15.00,18/4/2024 22:18:17
578,33.80,16.00,18/4/2024 22:18:27
579,33.90,16.00,18/4/2024 22:18:37
580,33.80,16.00,18/4/2024 22:18:47
581,33.80,16.00,18/4/2024 22:18:57
582,33.90,16.00,18/4/2024 22:19:7
583,33.90,15.00,18/4/2024 22:19:17
584,33.80,15.00,18/4/2024 22:19:27
585,33.80,15.00,18/4/2024 22:19:38
586,33.80,16.00,18/4/2024 22:19:48
587,33.80,16.00,18/4/2024 22:19:58
588,33.80,15.00,18/4/2024 22:20:8
589,33.80,16.00,18/4/2024 22:20:18
590,33.80,16.00,18/4/2024 22:20:28
591,33.80,15.00,18/4/2024 22:20:38
592,33.80,15.00,18/4/2024 22:20:48
593,33.80,15.00,18/4/2024 22:20:58
594,33.80,15.00,18/4/2024 22:21:8
595,33.90,15.00,18/4/2024 22:21:19
596,33.80,15.00,18/4/2024 22:21:29
597,33.90,15.00,18/4/2024 22:21:39
598,33.80,15.00,18/4/2024 22:21:49
599,33.90,16.00,18/4/2024 22:21:59
600,33.80,16.00,18/4/2024 22:22:9
601,33.90,16.00,18/4/2024 22:22:19
602,33.80,16.00,18/4/2024 22:22:29
603,33.90,16.00,18/4/2024 22:22:39
604,33.90,16.00,18/4/2024 22:22:50
605,33.90,16.00,18/4/2024 22:23:0
606,33.90,16.00,18/4/2024 22:23:10
607,33.90,16.00,18/4/2024 22:23:20
